"
	I'm seeing refund in my agency transaction history but I didn't do that and client didn't request it
","Nov 24, 2020  10:58:46 PM","
Hi, I'm seeing refund in my agency transaction history but I didn't do that and client didn't request itMay I know the reason ? Regards
"
"
	Support section, ""Contact US"" button doesn't work
","Nov 24, 2020  08:23:06 AM","
Dear support team - right now I can't use chat or any other way of communication with you. ""Contact US"" button doesn't work -https://monosnap.com/file/cAv8lfHiu3i3MMKXY0BvrvhhG2BZxA
"
"
	Not able to buy connects
","Nov 11, 2020  04:43:06 AM","
Hi Upwork Community, I'm facing an error every time, I have tried to buy a connects too many times from Agencies accounts but the process goes till payment method I put the OTP and after that my transaction is not successful.  Also card details updated. And one more issue if OTP expires then payment method automatic disconnected and then need to update payment method again. Please resolve my problem.  Thanks in advance!
"
"
	Switch to basic agency
","Nov 22, 2020  08:40:15 PM","
Hello, I would like to downgrade from Agency plus membership to the basic one or close it.My agency plus membership has been expired yesterday.I have tried to switch it but it says that the request couldn't be processed.Pls inform how to switch it.Thank you.
"
"
	Not Able to see Bid Range
","Nov 20, 2020  09:37:26 AM","
Hi, I have upgraded the membership to agency plus plan and still I am not able to see Bid Ranges (screenshot attached). Can you please help me with this?Thanks,Nitu
 
**Edited for community guidelines**
"
"
	Agency Account
","Nov 21, 2020  06:44:26 AM","
Hi team, I'm planning to open an Upwork agency account and I want to know if it is mandatory to hire any freelancer after creating the Upwork agency account as I also manage a team of freelancers and full-time people working from me outside of Upwork - would that be possible? ThanksManish
"
"
	Can't leave an agency.
","Nov 20, 2020  12:18:41 AM","
I'm currently an exclusive member of an agency. The thing is I would like to live it  (I don't have any contracts and active proposals and won't work there anymore due to personal reasons) but I don't have any ""leave a team"" buttons in my account. They don't want to let me go but I think I have a right to use my account as I wish. Pls keep this conversation private (do not contact my agency).Thanks.
"
"
	The beneficiary name is mismatched.
","Nov 20, 2020  12:35:08 AM","
Hi, I have added the bank account details for my Agency **Edited for Community Guidelines**. The bank account is also registered in the name of the agency but still is showing as beneficiary name is mismatched what is the reason behind it? As per my understanding if we are creating an agency and adding a bank account then it should be the agencys account not any freelancer under the agency. Please help me resolve this issue asap.
"
"
	Personal vs Agency
","Nov 19, 2020  12:03:53 PM","
Hi all,I have 2 agency accounts (one for hiring and one for selling our services) and I also have a personal account that people hire me through as well. I find people would prefer to hire a person with a name and a face rather than an agency on Upwork. The feedback I have is that people feel agencies will be expensive. However, when I start to work with the client they soon realize that they will need more people to work on the project (Zoom conference for example). I hire those people through my agency account.  Then, I take the contract on my personal Upwork account and track my hours then hire my freelancers through my agency hiring account. Now I have a problem...how do I bill the client for the 3 other people who worked on their project?? If I put it on my personal account by adding some manual hours it will increase my 1099 and taxable income. Can I bill the client through my selling agency? If so how do I do that if they don't have a contract with my selling agency? Do I set one up?  I want to focus on what is best for the customer by using Upwork to secure payment from them and track time. Since I hire people all over the world I would like to keep using Upwork to hire my freelancers.  In the last 2 weeks I've secured 8 new clients and we have just completed 3 projects. I've paid my freelancers but now I'm not sure how to secure the outstanding money through Upwork without putting the hours on my own Upwork account that the client hired me through. The only solution is that I ensure the client hires me through my agency account and add the freelancers to that but that will scare many small customers away IMHO.  Let me know if you have a solution that you have used to make this all work. Thanks in advance, Gavin
"
"
	I am not been able to add a freelancer to my agency
","Nov 19, 2020  08:53:42 AM","
Hi Upwork, 
 
I have not been able to add a freelancer to my agency **Edited for community guidelines** as an exclusive member even after he has no active conracts, proposals or any offers but still there is an issue I am not able to add him and it is showing that he has an active contracts proposals and invitation has not been sent. The freelancer is in touch with your tech team since last 2 days. Please check and resolve this issue on both ends ASAP the client is waiting for work. 
 
Please see the attached picture.
"
"
	Why was charged for 20$ as Subscription Renewal Charges without even notification from upwork?
","Nov 19, 2020  05:17:51 AM","
			
				
					
					
						 
					
				
			
			
				
			
			
				
			
			
			
			
			
			
		"
"
	Payment Guide
","Nov 19, 2020  02:41:41 AM","
Hi, i need help. i have team onboarded on my agency. I have to pay him in advanced as agreed. Could you please help me how i can pay becuase my agency finance doesnt hold any amount right now but i can pay through my credit card.Thanks



					
						Solved!
					
					Go to Solution.



"
